bin,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
3.820000000000000000e+02,6.310360701711222875e-01,3.654200531876632407e-01,2.511225126542058761e-01,4.329609838381850428e-01,-3.783722227074592936e-01,-1.086627604585503476e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-3.897396612541034200e-01,5.463149769680755163e-01
3.830000000000000000e+02,6.251307336962459438e-01,2.694484049966844874e-01,1.825706449225230066e-01,4.069670751342857051e-01,-3.250566528078925321e-01,-1.595314543574619104e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-5.905039632597757632e-02,5.122792411716067251e-01
3.840000000000000000e+02,6.122893756759608674e-01,5.854298726426705735e-02,8.934192273169798415e-02,3.492849121790588818e-01,-2.513890733902678365e-01,-2.649707364919437480e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-1.786710857567987698e-01,4.823752549808523193e-01
3.850000000000000000e+02,5.954831166056103742e-01,8.893507916057447060e-03,-3.026162499910024783e-02,2.719840752408773654e-01,-1.542897933749572958e-01,-3.901678926250319313e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-5.977142433064307481e-01,4.539780177412434115e-01
3.860000000000000000e+02,5.793583698689759309e-01,3.061603796524151044e-02,-1.554884078859037899e-01,1.967172756234205622e-01,-4.851706625160506769e-02,-4.951107908187619144e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-6.278179503356597913e-01,4.279742795326844096e-01
3.870000000000000000e+02,5.626537022549989997e-01,1.419597150874809914e-02,-2.750269958864902664e-01,1.185291705084514507e-01,5.755020389737200426e-02,-5.879317734069861023e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-4.549048097226118803e-01,4.041275676041746756e-01
3.880000000000000000e+02,5.447069457102706735e-01,-9.057385091635493379e-02,-3.982283310493198170e-01,3.530414284984368517e-02,1.736045177780964344e-01,-6.706962114652152973e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-3.190510915461396424e-01,3.791931195811999999e-01
3.890000000000000000e+02,5.211928172166969686e-01,-1.806323872873508429e-01,-5.185554121188976628e-01,-7.087219498038127563e-02,2.955410157789061798e-01,-7.558722604138501389e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-3.524779136968717030e-01,3.507751638090606527e-01
3.900000000000000000e+02,4.967984495780093934e-01,-2.635630010865197548e-01,-6.351267373444383635e-01,-1.757220886463775888e-01,4.244760571864634735e-01,-8.215134516055055958e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-1.729802942708094093e-01,3.251933002681957063e-01
3.910000000000000000e+02,4.664308687860113101e-01,-4.241761871820956542e-01,-7.393723000061296347e-01,-2.963897408201711658e-01,5.522074399999397087e-01,-8.790455978040530027e-01,0.000000000000000000e+00,-4.367761517511786762e-01,4.719895778229550587e-02,2.938472940500446162e-01
3.920000000000000000e+02,4.288918814010180269e-01,-5.679373366446601734e-01,-8.286412504242779420e-01,-4.280792319424104875e-01,6.750911433984779775e-01,-9.247743880933519955e-01,0.000000000000000000e+00,-4.367761517511786762e-01,5.648356049441316529e-01,2.570106527769305815e-01
3.930000000000000000e+02,3.836044309305496891e-01,-8.026689110408253836e-01,-9.033055758520019962e-01,-5.602151631643891294e-01,7.928016527017605064e-01,-9.570256747902697869e-01,0.000000000000000000e+00,-4.367761517511786762e-01,9.540259702394214836e-01,2.186479214332311405e-01
3.940000000000000000e+02,3.112186731913047510e-01,-9.543659005031437381e-01,-9.568339438913242567e-01,-7.161901657814191413e-01,8.920149275242984510e-01,-9.818646057418668471e-01,0.000000000000000000e+00,-4.367761517511786762e-01,9.972298303525692909e-01,1.699610822294489176e-01
3.950000000000000000e+02,2.053878498957381615e-01,-9.951131672191124711e-01,-9.870142756625824854e-01,-8.530508937630310040e-01,9.600169685068234982e-01,-9.810274332654963514e-01,9.999092042625951082e-01,-4.367761517511786762e-01,9.990847497841796043e-01,1.010002993113866959e-01
3.960000000000000000e+02,3.942901792051065057e-02,-9.993797714322341097e-01,-9.973242225888528933e-01,-9.482254611171109238e-01,9.893771308768823936e-01,-8.910270911668118909e-01,9.999092042625951082e-01,-4.367761517511786762e-01,7.861750359328545379e-01,0.000000000000000000e+00
3.970000000000000000e+02,-1.521896933388848794e-01,-9.991081707332504225e-01,-9.995217167922403334e-01,-9.848596072126961642e-01,9.975157373735601407e-01,-3.820550234498822917e-01,9.999092042625951082e-01,-4.367761517511786762e-01,9.365117284554612676e-01,-1.139379408345559674e-01
3.980000000000000000e+02,-2.989280374406748653e-01,-9.937555964470397019e-01,-9.998988041515898262e-01,-9.944202935818706734e-01,9.993315741124916274e-01,3.975823546409349984e-01,9.999092042625951082e-01,-4.367761517511786762e-01,9.926195962076624912e-01,-2.049475562274040152e-01
3.990000000000000000e+02,-4.023029898642024871e-01,-9.751894008186958729e-01,-9.999092042625951082e-01,-9.973974296067106282e-01,9.997675856073785505e-01,7.810001683995718702e-01,9.999092042625951082e-01,-4.367761517511786762e-01,3.225491970962886534e-01,-2.711772846304664752e-01
4.000000000000000000e+02,-4.838962199185131152e-01,-9.827904406681058358e-01,-9.999092042625951082e-01,-9.986514069145757677e-01,9.999092042625951082e-01,9.198474336252778771e-01,9.999092042625951082e-01,-4.367761517511786762e-01,6.129160913014757295e-01,-3.300321000011195993e-01
4.010000000000000000e+02,-5.785594252543673210e-01,-9.936738631236292640e-01,-9.999092042625951082e-01,-9.994267809085679577e-01,9.999092042625951082e-01,9.797201686020233780e-01,9.999092042625951082e-01,-4.367761517511786762e-01,3.958921596987151070e-01,-3.965378435151290515e-01
4.020000000000000000e+02,-6.643559081353189733e-01,-9.942301588788811095e-01,-9.999092042625951082e-01,-9.997687608197207698e-01,9.999092042625951082e-01,9.953953805658551923e-01,9.999092042625951082e-01,-4.367761517511786762e-01,-5.811992053322520557e-02,-4.600606201601953882e-01
4.030000000000000000e+02,-7.335402612308893344e-01,-9.879180699396310494e-01,-9.999092042625951082e-01,-9.999039707644907793e-01,9.999092042625951082e-01,9.989100140465926314e-01,9.999092042625951082e-01,-4.367761517511786762e-01,-2.205761987139060187e-01,-5.142416116607346765e-01
4.040000000000000000e+02,-7.810841447137010229e-01,-9.905643750593496888e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.996675623194037907e-01,9.999092042625951082e-01,-4.367761517511786762e-01,9.999092042625951082e-01,-5.451808024448741019e-01
4.050000000000000000e+02,-8.316488568300965945e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,-4.367761517511786762e-01,9.999092042625951082e-01,-5.786480854503992521e-01
4.060000000000000000e+02,-9.096127410195026242e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,-4.367761517511786762e-01,-6.346006720709097548e-01,-6.271141045462077512e-01
4.070000000000000000e+02,4.780559867362679793e-01,5.879261382626271848e-01,9.999092042625951082e-01,-2.184375733386316742e-01,9.999092042625951082e-01,-8.438563104749275956e-01,9.999092042625951082e-01,-3.930193513793964755e-01,-6.346006720709097548e-01,8.834829877762128136e-01
4.080000000000000000e+02,6.274875327793117963e-01,9.995225286143074594e-01,8.036587278755984165e-02,4.459550260314034120e-01,-2.442121491414287193e-01,-8.247005042884135440e-02,0.000000000000000000e+00,-3.930193513793964755e-01,9.368504643221096106e-01,8.716437538689656428e-01
4.090000000000000000e+02,6.576778267278458046e-01,9.500091680570389441e-01,5.078802082099815873e-01,5.690730846251630393e-01,-5.747825353715081409e-01,1.883917426602337297e-01,0.000000000000000000e+00,-3.930193513793964755e-01,9.999092042625951082e-01,8.558295943228808600e-01
4.100000000000000000e+02,6.783660988718437368e-01,8.065484126894456596e-01,6.004373480671238994e-01,6.452388823351299374e-01,-6.457256660615436905e-01,3.706731116714123697e-01,0.000000000000000000e+00,-3.930193513793964755e-01,9.667692275816121006e-01,8.475650284510175547e-01
4.110000000000000000e+02,6.765231862643209526e-01,4.776226369130188165e-01,6.254064154689662480e-01,6.387590299162633212e-01,-6.650230598278633609e-01,3.549607275795898520e-01,0.000000000000000000e+00,-3.930193513793964755e-01,6.395944669225640533e-01,8.244749430226067100e-01
4.120000000000000000e+02,6.719102334280261379e-01,3.871754848988044895e-01,6.021259276014283568e-01,6.222709021822051545e-01,-6.470279143070630790e-01,3.150815156349102142e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-4.891247342141580856e-01,7.975181033295342115e-01
4.130000000000000000e+02,6.652984857460210177e-01,3.962275008100193951e-01,5.733369451216585588e-01,5.979846420021706077e-01,-6.248731327621634968e-01,2.567761662548260215e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-6.183492286488673217e-01,7.663569493428699086e-01
4.140000000000000000e+02,6.610201524907076687e-01,3.978200366818613332e-01,5.393387984406362579e-01,5.818715863340737648e-01,-5.988176438250730760e-01,2.185016497026575355e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-5.635479275032515556e-01,7.408028600200560199e-01
4.150000000000000000e+02,6.543173080146601484e-01,3.513016062352942170e-01,5.036811193710956092e-01,5.560236927330935996e-01,-5.715782365561339340e-01,1.579950465596547393e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-4.914666926983710660e-01,7.071630380630771207e-01
4.160000000000000000e+02,6.475223484353425096e-01,3.111088921153661313e-01,4.567897584103107200e-01,5.291029912884812614e-01,-5.358324625832907584e-01,9.638969655477451492e-02,0.000000000000000000e+00,-3.930193513793964755e-01,-2.981924346244965718e-01,6.597425632617719415e-01
4.170000000000000000e+02,6.385626117708347316e-01,5.187333185410236691e-01,4.323082727289815907e-01,4.925750140730000282e-01,-5.171807815301482369e-01,1.552670084830670184e-02,0.000000000000000000e+00,-3.930193513793964755e-01,-6.317880780140202601e-01,5.920457850072132766e-01
4.180000000000000000e+02,6.430488108649861090e-01,3.131020305569899298e-01,3.770218947221787298e-01,5.110058059195037305e-01,-4.750244483228592829e-01,5.590856974510832744e-02,0.000000000000000000e+00,-3.930193513793964755e-01,3.049798991370890611e-01,5.321464195938250263e-01
4.190000000000000000e+02,6.223576776531202226e-01,7.398886935486147232e-02,3.241355761319005824e-01,4.238688318630834950e-01,-4.345743043380373982e-01,-1.266891556925356932e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-6.217936054122317202e-01,4.738276303127511024e-01
4.200000000000000000e+02,6.152226287713982167e-01,3.220495538353732035e-01,2.365771066060688155e-01,3.926909600542615175e-01,-3.671100332408917533e-01,-1.865883615578248778e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-5.752355743001322796e-01,4.346538338014172553e-01
4.210000000000000000e+02,6.060844514838825692e-01,1.176797843005940591e-01,1.548036200664822670e-01,3.520786811417111473e-01,-3.032706620791209007e-01,-2.601021516585135251e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-5.100978446357153778e-02,4.050288871640034261e-01
4.220000000000000000e+02,5.879929346202468210e-01,5.621712623487915006e-03,5.264837263057291911e-02,2.699585332783221991e-01,-2.219451295597340557e-01,-3.932057559400171098e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-4.512466198495798664e-01,3.726626777395296020e-01
4.230000000000000000e+02,5.725973261173415985e-01,-5.385769588366091411e-03,-7.309978585860874012e-02,1.989972467461976202e-01,-1.186379942519018293e-01,-4.921648940023256036e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-6.025437908838705559e-01,3.448243975688597418e-01
4.240000000000000000e+02,5.528091800624017615e-01,3.004696110611112733e-02,-1.850473673970861876e-01,1.075413183487936852e-01,-2.280352981089119740e-02,-5.997582205979428149e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-5.851036558221935913e-01,3.167087052286294280e-01
4.250000000000000000e+02,5.384168329232376093e-01,-4.246696963996916124e-02,-3.085324129458652531e-01,4.160655729492916677e-02,8.836095348589906306e-02,-6.649564059530898019e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-2.234377446358282171e-01,2.922101560642261231e-01
4.260000000000000000e+02,5.134436308789421810e-01,-2.121028139463297102e-01,-4.285918464298245079e-01,-7.000297600260699249e-02,2.034790429423923575e-01,-7.552569289395140162e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-2.187141837625244944e-01,2.618287636925183959e-01
4.270000000000000000e+02,4.881537331786736100e-01,-2.823709493590557673e-01,-5.569785496480996745e-01,-1.774841682036504831e-01,3.366988111303280129e-01,-8.224817255005418826e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-1.246565525563406163e-01,2.336088354996986027e-01
4.280000000000000000e+02,4.568779176038261780e-01,-4.689767877178744881e-01,-6.771382625739051919e-01,-3.001923945472261823e-01,4.742928583917448426e-01,-8.805934943996849285e-01,0.000000000000000000e+00,-3.930193513793964755e-01,5.481208720599583910e-03,2.001631452035421421e-01
4.290000000000000000e+02,4.159864571411607259e-01,-5.684012151893719222e-01,-7.801724817595684369e-01,-4.408345219286678995e-01,6.064896179500429696e-01,-9.284235858169948008e-01,0.000000000000000000e+00,-3.930193513793964755e-01,5.023652912044506147e-01,1.595285923681559193e-01
4.300000000000000000e+02,3.731571607789131995e-01,-8.078912731988853180e-01,-8.719504435980250934e-01,-5.631887153839448823e-01,7.411999585183927097e-01,-9.576213270313905790e-01,0.000000000000000000e+00,-3.930193513793964755e-01,9.580447353615121342e-01,1.221922998667975269e-01
4.310000000000000000e+02,2.959225068475446752e-01,-9.563454320830776512e-01,-9.391461299999586121e-01,-7.255151675028626013e-01,8.571868333189576195e-01,-9.829748630507654239e-01,0.000000000000000000e+00,-3.930193513793964755e-01,9.968138908439849732e-01,6.889825451939650403e-02
4.320000000000000000e+02,1.920045234279905144e-01,-9.949335780688416397e-01,-9.804124313166990845e-01,-8.557447004696669968e-01,9.437081164596261562e-01,-9.804018896053559029e-01,9.999092042625951082e-01,-3.930193513793964755e-01,9.989930754850189221e-01,0.000000000000000000e+00
4.330000000000000000e+02,2.398376412330327848e-02,-9.993800442845124365e-01,-9.955149256955567738e-01,-9.497093719993757732e-01,9.835931219707299000e-01,-8.858684573479452817e-01,9.999092042625951082e-01,-3.930193513793964755e-01,7.881856847488036832e-01,-1.010002993113866959e-01
4.340000000000000000e+02,-1.657873844402124319e-01,-9.990799130053101829e-01,-9.991123936442537490e-01,-9.851581198033683151e-01,9.958119416051369743e-01,-3.679037492322562719e-01,9.999092042625951082e-01,-3.930193513793964755e-01,9.382118130106652520e-01,-2.113014137896430389e-01
4.350000000000000000e+02,-3.118610837433020699e-01,-9.936757931650183062e-01,-9.997927558636802159e-01,-9.945418659392397664e-01,9.987746879892870355e-01,4.127359588917957067e-01,9.999092042625951082e-01,-3.930193513793964755e-01,9.917395460564670806e-01,-2.981406550115787701e-01
4.360000000000000000e+02,-4.135245385879929847e-01,-9.757223488498794062e-01,-9.999092042625951082e-01,-9.974409868199791696e-01,9.995477249680186915e-01,7.863518241076276061e-01,9.999092042625951082e-01,-3.930193513793964755e-01,3.876414989969219071e-01,-3.604280175263285257e-01
4.370000000000000000e+02,-4.953811562805048863e-01,-9.813177925787768263e-01,-9.999092042625951082e-01,-9.986880300193632376e-01,9.998202984829297479e-01,9.232555017178079027e-01,9.999092042625951082e-01,-3.930193513793964755e-01,5.703180017927133028e-01,-4.155323830221598902e-01
4.380000000000000000e+02,-5.853595137668743398e-01,-9.934184423737192349e-01,-9.999092042625951082e-01,-9.994246695625202959e-01,9.999092042625951082e-01,9.795986264298145452e-01,9.999092042625951082e-01,-3.930193513793964755e-01,5.367105197250614523e-01,-4.751703187409912488e-01
4.390000000000000000e+02,-6.718757518228773984e-01,-9.947106156810988642e-01,-9.999092042625951082e-01,-9.997728144928950123e-01,9.999092042625951082e-01,9.955268554428364780e-01,9.999092042625951082e-01,-3.930193513793964755e-01,4.855193431336154303e-02,-5.352824704003942280e-01
4.400000000000000000e+02,-7.397726244177847965e-01,-9.861129872407039532e-01,-9.999092042625951082e-01,-9.999056814921395420e-01,9.999092042625951082e-01,9.989416903040850837e-01,9.999092042625951082e-01,-3.930193513793964755e-01,-8.607985381013436021e-02,-5.851637549917227954e-01
4.410000000000000000e+02,-7.842631802931554486e-01,-9.901557493507926466e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.996580882540048174e-01,9.999092042625951082e-01,-3.930193513793964755e-01,9.999092042625951082e-01,-6.107474995518786809e-01
4.420000000000000000e+02,-8.353104555743591231e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,-3.930193513793964755e-01,9.999092042625951082e-01,-6.422003631021458991e-01
4.430000000000000000e+02,-9.114883885057969426e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,-3.930193513793964755e-01,-6.346006720709097548e-01,-6.811418613381720055e-01
4.440000000000000000e+02,4.670203246189826851e-01,5.879261382626271848e-01,9.999092042625951082e-01,-2.279022232007259507e-01,9.999092042625951082e-01,-8.484992926218098974e-01,9.999092042625951082e-01,-3.512802598931675790e-01,-6.346006720709097548e-01,8.680712783491496554e-01
4.450000000000000000e+02,6.205267630212377705e-01,9.995702580719292296e-01,1.400967336915329153e-01,4.452574259786178934e-01,-2.916811522316897221e-01,-8.388898362391040975e-02,0.000000000000000000e+00,-3.512802598931675790e-01,9.279959216722196702e-01,8.546718135001727390e-01
4.460000000000000000e+02,6.518700959129168915e-01,9.467996860457826847e-01,5.336462159494967938e-01,5.711797286012404440e-01,-5.944639456983014103e-01,1.933284666626577386e-01,0.000000000000000000e+00,-3.512802598931675790e-01,9.999092042625951082e-01,8.380429381663394572e-01
4.470000000000000000e+02,6.708187915005309199e-01,7.950667992180993071e-01,6.170360371558228918e-01,6.400720359798056647e-01,-6.585437915069821679e-01,3.581431616058728395e-01,0.000000000000000000e+00,-3.512802598931675790e-01,9.580923586333688347e-01,8.275881232368088591e-01
4.480000000000000000e+02,6.696186422862583365e-01,4.956788937226899172e-01,6.382971929862959470e-01,6.358904909510636472e-01,-6.750236634740732766e-01,3.480108551028238129e-01,0.000000000000000000e+00,-3.512802598931675790e-01,5.701075323847699661e-01,8.020530156690740542e-01
4.490000000000000000e+02,6.652551688558234755e-01,4.037343759865556492e-01,6.193760845860185604e-01,6.204749034475106617e-01,-6.603540654946427058e-01,3.107494300146692034e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-4.136009271042122570e-01,7.723439795222462045e-01
4.500000000000000000e+02,6.590561320893936204e-01,3.783760526213325037e-01,5.920602722117498384e-01,5.980133184705095362e-01,-6.392706074348055711e-01,2.568446094834507809e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-5.655397298132526229e-01,7.376644645725339844e-01
4.510000000000000000e+02,6.532668986376098941e-01,3.603078167790854658e-01,5.584532297998275885e-01,5.764607131439082321e-01,-6.134541722764281779e-01,2.057381097866393116e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-6.211914535838439777e-01,7.090060493247274387e-01
4.520000000000000000e+02,6.459581962201904615e-01,3.694191563020110536e-01,5.247162938271514587e-01,5.484912252505443897e-01,-5.876385757110901276e-01,1.406014165153865181e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-5.934889317721634416e-01,6.716322770207114878e-01
4.530000000000000000e+02,6.404708027844722151e-01,3.329792272363474304e-01,4.828189831466948578e-01,5.269607979185454427e-01,-5.556681867378399087e-01,9.155688226105929139e-02,0.000000000000000000e+00,-3.512802598931675790e-01,-4.808204412819049312e-01,6.204367587480671409e-01
4.540000000000000000e+02,6.310360701711222875e-01,2.746712928910936546e-01,4.366119294407799223e-01,4.889483623218994213e-01,-5.204597405952471334e-01,7.685973802236268325e-03,0.000000000000000000e+00,-3.512802598931675790e-01,-3.764861117797062007e-01,5.463149769680755163e-01
4.550000000000000000e+02,6.223576776531202226e-01,4.717065060823572020e-01,4.020142755476850960e-01,4.529639781207905891e-01,-4.940918291620877700e-01,-6.813418170535481821e-02,0.000000000000000000e+00,-3.512802598931675790e-01,-6.046845663684928818e-01,4.738276303127511024e-01
4.560000000000000000e+02,6.234849999044972391e-01,2.534153043738959776e-01,3.430174907943348006e-01,4.576898051067454509e-01,-4.490356811718721475e-01,-5.838703505549931033e-02,0.000000000000000000e+00,-3.512802598931675790e-01,1.698718497270634564e-01,4.245013855260048596e-01
4.570000000000000000e+02,6.024365755129560407e-01,7.909454293442236272e-02,2.843744329127860238e-01,3.672518179107763792e-01,-4.040307092422306123e-01,-2.332368011530861762e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-5.209900138952163751e-01,3.749131471499397295e-01
4.580000000000000000e+02,5.947648668996652344e-01,1.765800085078320925e-01,1.837555271948562996e-01,3.333106920502190151e-01,-3.259836675847476162e-01,-2.923433930757288746e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-5.459023784022252190e-01,3.435450384094872467e-01
4.590000000000000000e+02,5.776282022537455596e-01,1.503115703710155432e-02,9.272689656399429881e-02,2.562041941814867663e-01,-2.540914024125641713e-01,-4.135146916808181694e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-3.464701838774554288e-01,3.112915163494648918e-01
4.600000000000000000e+02,5.610737698798436979e-01,-3.879174841956559584e-03,-2.304129373954828114e-02,1.807510980434185455e-01,-1.602495078766852654e-01,-5.153485448209247366e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-6.159971799935033410e-01,2.815476311334472737e-01
4.610000000000000000e+02,5.418963960008192915e-01,2.939398689704884535e-02,-1.321204840233492495e-01,9.328358183687057714e-02,-6.862863499429791569e-02,-6.146820557651930805e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-5.692588844349180111e-01,2.531664481509885434e-01
4.620000000000000000e+02,5.262130680639982572e-01,-5.211507178135210694e-02,-2.511047273641692779e-01,2.253526135211236098e-02,3.586082860419093077e-02,-6.820757539219087784e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-2.434282269087546802e-01,2.273308678858471099e-01
4.630000000000000000e+02,5.013230004369048087e-01,-2.032124565030854479e-01,-3.709102597870133078e-01,-8.670429868937502838e-02,1.471866287996265177e-01,-7.668624057165182029e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-2.505062929847555186e-01,1.944977679448827157e-01
4.640000000000000000e+02,4.756264065090121673e-01,-2.766959639721781050e-01,-4.996849523420189287e-01,-1.936895669000675280e-01,2.757542476885138094e-01,-8.311953631261617126e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-1.513204230638483527e-01,1.664708053942260679e-01
4.650000000000000000e+02,4.442452422459663430e-01,-4.515785287021484851e-01,-6.238433338098684500e-01,-3.140272036323548677e-01,4.114307685588626806e-01,-8.861015090387077686e-01,0.000000000000000000e+00,-3.512802598931675790e-01,1.285697578582131392e-02,1.321696081139893120e-01
4.660000000000000000e+02,4.038210207273974506e-01,-5.665798206588025243e-01,-7.354030862367709753e-01,-4.498936607235943241e-01,5.470726480969076988e-01,-9.309404257950253392e-01,0.000000000000000000e+00,-3.512802598931675790e-01,5.262386569059669394e-01,9.169564351603673447e-02
4.670000000000000000e+02,3.596129134994459076e-01,-8.055139950158934914e-01,-8.388662942870648287e-01,-5.730816775458287271e-01,6.902399798585833191e-01,-9.595657186670282224e-01,0.000000000000000000e+00,-3.512802598931675790e-01,9.568191398588702379e-01,5.159404201760014325e-02
4.680000000000000000e+02,2.830039438813957697e-01,-9.555175353320789489e-01,-9.196123832249514241e-01,-7.300351162162670438e-01,8.212479517419752906e-01,-9.834992549379477644e-01,0.000000000000000000e+00,-3.512802598931675790e-01,9.969400158058989714e-01,0.000000000000000000e+00
4.690000000000000000e+02,1.776063254211240061e-01,-9.949608574413169038e-01,-9.722004822363251586e-01,-8.589827842421920989e-01,9.247818439598476381e-01,-9.796076459729993191e-01,9.999092042625951082e-01,-3.512802598931675790e-01,9.990326317371097664e-01,-6.889825451939650403e-02
4.700000000000000000e+02,9.680097923194125667e-03,-9.993798264441491330e-01,-9.931051340596743771e-01,-9.507077825811116600e-01,9.764575550196533671e-01,-8.821808503508565824e-01,9.999092042625951082e-01,-3.512802598931675790e-01,7.937938766438462634e-01,-1.699610822294489176e-01
4.710000000000000000e+02,-1.802354160554502926e-01,-9.990976786190769454e-01,-9.985110590876342673e-01,-9.855126947062694542e-01,9.935192514369420858e-01,-3.504916628667983369e-01,9.999092042625951082e-01,-3.512802598931675790e-01,9.376100958196329493e-01,-2.784138471278813087e-01
4.720000000000000000e+02,-3.253886354809752968e-01,-9.937031749142533066e-01,-9.996249549650024768e-01,-9.946784415630529619e-01,9.979771326200875814e-01,4.298878054110577551e-01,9.999092042625951082e-01,-3.512802598931675790e-01,9.922712228476614493e-01,-3.630685148664468120e-01
4.730000000000000000e+02,-4.259319963281851806e-01,-9.754350364495137926e-01,-9.998769931575087755e-01,-9.975051864679695957e-01,9.992116454624097033e-01,7.941907254698601371e-01,9.999092042625951082e-01,-3.512802598931675790e-01,3.740629417378143473e-01,-4.223303408218998523e-01
4.740000000000000000e+02,-5.063179736826695088e-01,-9.816715092194797654e-01,-9.999092042625951082e-01,-9.987171382953218268e-01,9.996714834487752110e-01,9.259294685515568890e-01,9.999092042625951082e-01,-3.512802598931675790e-01,5.905801001257194871e-01,-4.747194256261921819e-01
4.750000000000000000e+02,-5.956506363955494932e-01,-9.935279859729579943e-01,-9.999092042625951082e-01,-9.994417977351820470e-01,9.998716964887832681e-01,9.805767458270977510e-01,9.999092042625951082e-01,-3.512802598931675790e-01,5.047645261455949717e-01,-5.302211357826224214e-01
4.760000000000000000e+02,-6.801537720595732806e-01,-9.945935460311623455e-01,-9.999092042625951082e-01,-9.997787846856990290e-01,9.999092042625951082e-01,9.957177918225800228e-01,9.999092042625951082e-01,-3.512802598931675790e-01,-1.570696641929449078e-01,-5.841865775007475392e-01
4.770000000000000000e+02,-7.464705880542187311e-01,-9.887457458953643474e-01,-9.999092042625951082e-01,-9.999079898757328166e-01,9.999092042625951082e-01,9.989838530806151029e-01,9.999092042625951082e-01,-3.512802598931675790e-01,-9.905757044390343935e-02,-6.278784344148071739e-01
4.780000000000000000e+02,-7.930926680119535499e-01,-9.900608986131176348e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.996997504489268938e-01,9.999092042625951082e-01,-3.512802598931675790e-01,9.999092042625951082e-01,-6.550062892885358812e-01
4.790000000000000000e+02,-8.396668132750044755e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,-3.512802598931675790e-01,9.999092042625951082e-01,-6.802030833917045438e-01
4.800000000000000000e+02,-9.150544955539899883e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,-3.512802598931675790e-01,-6.346006720709097548e-01,-7.250104701455045708e-01
4.810000000000000000e+02,4.735454710942836876e-01,5.879261382626271848e-01,9.999092042625951082e-01,-1.667186472825202825e-01,9.999092042625951082e-01,-8.165010757017918674e-01,9.999092042625951082e-01,-3.114701775269113071e-01,-6.346006720709097548e-01,8.592337907079996562e-01
4.820000000000000000e+02,6.068657567194815083e-01,9.990867172931962026e-01,1.908534197620985473e-01,4.172927735702633423e-01,-3.315324903201627982e-01,-1.395709571634224655e-01,0.000000000000000000e+00,-3.114701775269113071e-01,9.360467483058508842e-01,8.398017212247768093e-01
4.830000000000000000e+02,6.398893375856777865e-01,9.497088481110772529e-01,5.267725396923067516e-01,5.506476218547996515e-01,-5.892097825266869870e-01,1.455689949858070542e-01,0.000000000000000000e+00,-3.114701775269113071e-01,9.998808780987362699e-01,8.219865711242773099e-01
